DTXSID,GUID
DTXSID00891495,d8cd5da3-73cc-4524-9675-f2fcc0ca3f4d
DTXSID00891495,e55b88ff-f086-4962-b771-f867dfa2e52b
DTXSID00891551,2f0a8e10-67d7-4f80-9fef-f9a8d6a77153
DTXSID00891556,c707aef9-c6c3-444c-888e-03b662276cbc
DTXSID00891576,c69a3ac2-9383-4ed6-9bcf-f686c2324d72
DTXSID00891591,a281becd-3084-486f-9226-8c274056125c
DTXSID00891596,48e411b3-1760-4557-b309-79faf8900be8
DTXSID00891612,8354e04f-3740-49d3-ba4b-caab8659cf43
DTXSID00891617,1c6d0e35-8a50-42e2-9407-9f9eba95b4f6
DTXSID00891632,bbca3a91-e194-44bd-b916-8f97812de68e
DTXSID00891637,4e224923-7bc1-487f-8202-97b12b62d41c
DTXSID00891652,70938792-e767-40f8-b5b6-a4b0ca657102
DTXSID00891657,97f5e7b8-6109-4e6d-a38e-d6d16f55e046
DTXSID00891672,41fb9b2a-cfee-49b0-9e9b-c37dc14826b8
DTXSID00891677,9a92b45a-fbfd-4251-b808-097d7c4b7ab1
DTXSID00891798,cfe4fb66-7c8d-4368-aaa2-843940fe81ec
DTXSID00891814,531bbb0e-9be8-4d6c-81c5-592b71d6ec10
DTXSID00891834,af44eaeb-6734-462f-b62d-a54040b1f64d
DTXSID00891834,dcbcd86e-a2e8-4f7a-9d6a-f484024d65de
DTXSID00891839,6c7434ec-a59a-476c-8dcf-efabe1f51fdc
DTXSID00891859,23aa9e67-70bc-4ec1-8d29-d77a793910e6
DTXSID00893055,14dc01bc-0aa5-4583-a2a5-a421858da7da
DTXSID00893055,ef1cc4d8-e21d-4459-994e-36b30e016456
DTXSID00893171,bd637b3a-fc0b-4519-a04a-a4a2e983cc1d
DTXSID00893171,60e9bd79-fe1c-41e5-aa31-e67ae1680205
DTXSID00893272,00183cfe-ceb0-4220-b984-f33f61c61ae4
DTXSID00893777,dc786e74-3ae7-4b54-969e-98cea7713b3c
DTXSID00893994,d8795cf7-e952-4b45-ae61-5d43f5a6b6dd
DTXSID00894027,2449213a-c2fa-4184-a232-4672f64e8f4a
DTXSID00894047,780afabf-8cea-409b-89c9-4aa5e689e5e8
DTXSID00895074,f4a9f3dc-12cf-4121-9090-99512517ddaa
DTXSID00895852,552f233a-8c25-466a-9ff3-9849b4e1357d
DTXSID00897159,78cedc41-5cc9-4118-bfb5-a2353541adbd
DTXSID00903946,4fc076bf-09d3-4730-b2ef-2d45f86f1d33
DTXSID00903946,93a36537-14f3-478d-8804-0c13180aa66a
DTXSID00903961,2a13d4ce-3ad0-4585-92e4-e82593aa8737
DTXSID00904150,0aa4e727-04f5-4749-aa3e-e0dd9054a516
DTXSID00904170,21ab9e3d-fdf4-4f09-bd87-d79311705ee3
DTXSID00910312,892c34a8-9264-4788-9a95-9ee09256b4ee
DTXSID00911541,86fe0ded-fe38-484b-b489-362c10345193
DTXSID00925385,32e97761-2e97-4c72-b3c7-3944f95c46f7
DTXSID00933642,61515d73-6cff-4744-9c7c-5c2c6d519e10
DTXSID00934614,2749913f-6a37-4851-82c1-f0b0bce77742
DTXSID00934710,dfd5b831-470d-4499-9af3-6815924628e6
DTXSID00934710,45871674-ad44-487e-906a-2c81465d29d3
DTXSID00935888,4598244b-f0bd-4405-a50d-d400a27ee80d
DTXSID00939866,f5e617ce-a1e2-42d7-b247-bba6ce56ffbe
DTXSID00940533,ab359414-8ed2-426b-9fda-2e5386def5a0
DTXSID00941444,07e124e3-2292-44c0-8cbc-b225b7c8dc61
DTXSID00942951,ade9b2b4-efdd-45f8-8fa3-4266ccfdba9b
DTXSID00944612,5633c34e-1715-4587-8356-8c9a2eaff555
DTXSID00951422,a2521f50-a54e-4c8f-acb3-077a6cef5e55
DTXSID00957146,d5475c92-5825-42e1-8d1f-90ad830a2393
DTXSID00959180,2f9f5bf9-d6b6-45d0-9c87-284dc5fa8ac9
DTXSID00961102,a323d79e-7386-4418-b1db-0a78f2fd8e7a
DTXSID00961102,29315635-a7c1-450b-85db-5447d7e9e3c2
DTXSID00961167,efa2ce12-8c83-4848-91fb-a56e300a2187
DTXSID00963828,c2de5950-0b2f-42ef-ac09-59b82924b159
DTXSID00964133,b92f2288-1c70-41b7-9c24-bcf687e8b9a7
DTXSID00967487,37773772-829f-47ba-9d30-db822348e1b7
DTXSID00988738,039d60ba-9c99-4735-95a6-52a708fce7af
DTXSID00995841,ff3fae8c-da52-49ff-9494-3ba6562f1bd2
DTXSID101002856,ddf443de-44bf-4cf4-ae29-9c08e1f18c64
DTXSID101009357,ad5a14c7-9fce-4337-99c6-13bae1bd8bab
DTXSID10143831,77dc6602-6c82-41f1-859f-7dfc9f3bca77
DTXSID10146044,4f460897-5850-4c02-ac6a-88bad3f1e7df
DTXSID10147511,b2daa1f6-cc16-414a-ae4a-6e781cf4a8ed
DTXSID10150323,97854e48-f35f-44a8-85e1-da9ae6437b65
DTXSID10152640,9c9f3fb2-daf7-46c0-8a2f-13636776ede0
DTXSID10156022,50ae2652-09cd-4bdf-b56a-f7370f2670d2
DTXSID10157897,544ee3e6-f41e-4fac-af15-cf44ff2099c5
DTXSID10157933,ba72a8e8-b0cc-48a0-9747-c10cdeecbce8
DTXSID10165674,74a44022-e7b1-4c59-8f1b-0e9c061614d6
DTXSID10165876,694a753c-579a-465a-840c-006f7c7d4c3a
DTXSID10168241,791dc0c4-7f13-4375-8f43-94338a4d266f
DTXSID10168241,9897d88f-a8b4-4255-9ff2-b98a0fccb52e
DTXSID10168241,6f25cbe2-07fe-4ec8-918d-cca62f529eb6
DTXSID10168241,246b21c4-5efe-4c73-9c41-905ab65642ef
DTXSID10168428,d47d1046-0c9e-46be-b753-90d3477acfbf
DTXSID10171250,e1abfa8b-5fde-4164-be25-98d632ca1ebe
DTXSID10171957,e3f220bd-a042-4393-b2a8-583d44e3a656
DTXSID10171957,69a0b733-26e0-4537-a1de-3de4481c3e07
DTXSID10172282,9f34d0a0-afba-4179-91e1-80aa01422f75
DTXSID10174201,809e2109-c786-4a38-a09f-1aede38690e7
DTXSID10174201,6dfede0d-43bf-4504-9a11-d2c943e6ad9b
DTXSID10174362,ef0a81ed-3d5d-40bc-bb03-78eb7a62722e
DTXSID10174362,de223401-22cb-4aba-878b-7adf8203ab52
DTXSID10174509,703f1ed0-add1-48ef-baa5-daefaba3770b
DTXSID10174685,26a84f0f-7596-4632-98ed-b6eec235870a
DTXSID10174685,b278bbd5-7a29-4619-9524-3973cb8e1c51
DTXSID10175117,2dabbbf4-d9f4-45ff-8c78-6b1e06d341c5
DTXSID10175152,481aff30-82d6-4502-ba46-19f20a8f4a80
DTXSID10175556,aeede40b-5755-44a0-9962-ceba2970243b
DTXSID10178062,7608c47a-a8ad-47e3-9bb0-ecd619e3bfe6
DTXSID10178325,a25130a8-9870-4707-955f-bc3301424249
DTXSID10178325,c77f0b62-b264-49f7-9b58-286c8461f840
DTXSID10178325,e1a9344e-ef7f-4bc8-bb24-cba4b4577bf7
DTXSID10179195,64e51eee-1ac1-4074-b4c7-b4579c49815c
DTXSID10181470,564ae909-7958-4e69-bb2e-1b82e89dc815
DTXSID10183151,22e7ee59-1414-4ca8-b455-f1f64574a37e
DTXSID10183151,54ca3907-4286-4cd1-a0e0-1b4ecdc16eaf
DTXSID10183772,1f626a97-ebe7-4f91-9092-0b690abc847e
DTXSID10185019,cacc0bf0-fb9f-4a0b-b4b3-72841d915117
DTXSID10185731,df0d6301-488c-4c4e-9a94-14b840aaec7a
DTXSID10188404,62830869-0fa7-4e05-b897-4df5bff773ce
DTXSID10190562,18028380-3362-47c5-a717-d0f28169460f
DTXSID10193432,931c8594-86b2-42d8-b5f0-3ec5442041ca
DTXSID10197379,1d025dad-7570-484e-94c2-7cc73ce25a5c
DTXSID10197379,1d87667a-79b6-48c8-8449-0b5daa14625c
DTXSID10197677,a327bbde-83db-4c95-a7c7-ec6cd6747da9
DTXSID10198205,3f5bc2f1-f374-42b0-81c6-03dab5153684
DTXSID10199732,ca71c42f-bdc2-4cbb-b2f4-15e81b0a23af
DTXSID10199959,786e30ef-ce9b-4e70-b4d4-dfccb7d779cc
DTXSID1020350,29d122e5-e368-4c63-894d-1b107a6d363b
DTXSID1020439,286ade3a-3c0e-41e8-9413-93fe356fbfc5
DTXSID10204592,92509b71-eff7-4641-92de-e28e6fb9e40b
DTXSID1020514,4c041d5a-7e41-49af-9ba7-88497b51a1fa
DTXSID1020722,badac4a8-5c22-491e-8b4c-b911f461b6ac
DTXSID1020722,206bce67-a4ce-44fa-a73a-18a4a8585dde
DTXSID1020778,343b4fb0-912d-491d-b288-a67e030c98e8
DTXSID1020801,08b2ace5-f544-412b-8fb5-f417de2c4c68
DTXSID1020801,d4b6fe7e-d237-41f6-9305-a65a2c1f024f
DTXSID1020803,6fd4d110-b7de-4de9-ac26-cf5b77082bdc
DTXSID1020803,13ae4690-af3c-4650-a6fb-b698d951dd59
DTXSID1020807,68e592c7-9f3b-439d-940e-bcf22e57aaa0
DTXSID1020807,9c0130a7-ac0d-470f-8538-42f54ae3696c
DTXSID1020855,21a5123f-38dd-43bd-bf97-f4f8814c8efb
DTXSID1020855,435b3a73-d1cb-4b27-a22c-145d7fcdb0ad
DTXSID1020857,cee41404-5648-4f4b-8c74-7a90317f1e9b
DTXSID1020930,0615377a-6407-4a40-8f2f-1dd410e15c52
DTXSID1020930,b86dbb5d-7650-4755-a06c-28e5ad8c71a6
DTXSID1020930,a043c588-69ad-4787-9c0f-71ff12ef4ae2
DTXSID1020930,f4208999-51f0-436c-b205-b5f7e0c05353
DTXSID1020932,b6bd43a7-c5a0-44f2-93af-f0abf4b41cb3
DTXSID1020932,c707e77b-4bf0-4e53-b608-8c973380dcfc
DTXSID1021087,92d6ff73-5b3a-4595-8458-92c14e0e15d3
DTXSID1021087,c10314f9-8151-4349-bb1a-391a93244a65
DTXSID1021087,292b6d89-f3f0-4037-b09a-ea3f232fd99b
DTXSID1021087,d1b9bef3-ad45-4004-b5d7-c86a8237f1b1
DTXSID1021089,b9c115c3-ef1b-4beb-9a63-ed52172c8302
DTXSID1021089,36bc6268-61af-473d-b106-892ba1fa46f3
DTXSID1021116,63d45aa3-de2b-4082-9342-365328beae8e
DTXSID1021162,d9c18645-42ba-4db9-a027-9980864d89e7
DTXSID1021162,897e7d87-6bcf-4a76-81d8-f799f76077bb
DTXSID1021162,f003abfe-8e01-49bf-b5f9-faf41b905635
DTXSID1021164,637e0edc-5b6e-4ae7-a620-81434fbaecc0
DTXSID1021164,1480f037-d39a-4bb0-962b-68d41880fa4b
DTXSID1021166,d22428c0-3bc3-421f-ae95-a644022b6290
DTXSID10212177,34dd7624-c3d9-43b0-a2b5-6be11392a255
DTXSID1021322,5776da51-f8c0-4d19-afd8-e8ebe14880c0
DTXSID1021617,0934fe22-440c-4ed5-81a8-ccc35c33da30
DTXSID1021798,01847803-d840-4ccb-a446-eceecaa0a679
DTXSID1021798,3b3a3114-bd05-4094-8ca7-ccd892902d31
DTXSID10218215,9f7a46b8-4500-40a1-9870-0fd547894708
DTXSID1021871,31ebea37-3f25-4a1b-b454-d73037b644e9
DTXSID1021904,5950d2bd-900e-4701-b888-932ef45a6a87
DTXSID1021906,fd42f697-6511-4656-9c64-60364a1eb1b7
DTXSID1021906,7ffed37b-f418-436f-a5a6-20127eb873a6
DTXSID1021952,e575ae93-ce74-4e8a-b4e1-680b05a02c72
DTXSID1021952,8a106c97-9c41-4822-ba8c-a3ca52ad8e89
DTXSID1021956,dbd15194-678b-4924-8775-d63a4881f400
DTXSID1022053,549cab97-2e43-467a-85dc-12d65ddd1f48
DTXSID1022053,c217fb0d-6818-47f3-b00d-eabc21d5e2df
DTXSID10220570,702cebbe-3544-4189-a920-46339bb68cd2
DTXSID1022265,adc0fcdf-7e29-4815-8781-4bf40683e8e1
DTXSID1022392,e3621fc6-3bd4-4612-99eb-a97d3e954ee8
DTXSID1022392,6c98f73d-27fe-4b4b-9bf1-f1d18b92c247
DTXSID1022392,06714938-04fe-473d-a61c-ec19fff83cec
DTXSID1022394,79735da7-64cb-4808-aae4-1deb9edcf3a9
DTXSID1022394,6e3624a1-50fb-4ee4-9346-212ac82e7612
DTXSID1022394,ade7cef3-7ed2-4c2f-856f-3d95e0ae1a1b
DTXSID1022396,74e9556a-ab79-4f06-a415-346c25117440
DTXSID1022396,606821d6-280a-47ee-8ec9-85ff94b28b9d
DTXSID1022396,3fe65f90-f631-481e-bf40-1e04b9f94ec6
DTXSID1022398,0726d44a-2152-43c7-821a-a15ef58c43ce
DTXSID1022398,512aa9b7-914c-4a43-b6b0-9b75a4784cd5
DTXSID1022421,5bd71dc6-ea75-434d-a1d5-34025fba6dc2
DTXSID1022429,f5a3e893-3f7a-4748-acbb-93c26e84f8ea
DTXSID10224710,be769b27-0321-4b2e-b70b-67bd5c00fd95
DTXSID1022552,6bbd4a43-cd8d-4058-be04-6bc798ad2354
DTXSID1022552,066dee1e-a16b-447d-9bab-bdab0e1cae7a
DTXSID1022556,3cff3530-94ee-435c-ae83-5df99c47f80b
DTXSID1022556,14ab54b4-c114-497f-acee-452fde13865c
DTXSID1022558,6d3f4b37-ed90-41c1-90b2-e6e5ec6e61bd
DTXSID1022558,f0740b85-0ab7-45a4-a1e5-d4398b3d69b7
DTXSID1022558,19b53b7f-b47a-4dce-8f70-9452ce8c037e
DTXSID1022558,ddc54167-cdad-42c2-a003-9df02f957322
DTXSID1022558,116d5d35-e4a8-4e2b-9286-3cd3658df18f
DTXSID1022687,f0041e32-4bc0-4de3-9197-b56179b68b95
DTXSID1022710,1e682c1f-f26b-459b-b85c-fc9ecf130e07
DTXSID1022845,58f8dcec-c62f-4a04-ac73-711ded309a7d
DTXSID1022970,de8e3228-aa64-4f16-b035-50885a2bf7fe
DTXSID1022970,70a3eddd-79fb-4bcd-b382-650595d570e1
DTXSID1022974,f7b9819d-e818-47cd-80a1-c19ce19b6dd7
DTXSID1022974,41229d75-6a8d-4e84-a0fe-652b56fe2301
DTXSID1023027,0c35a424-a158-472b-b965-44a7834d88db
DTXSID1023029,03d03575-54bb-48bd-8e8b-1b517a0cd3b5
DTXSID1023071,cc898b6a-733d-4528-9432-3934cda9cfae
DTXSID1023071,47f050aa-b574-4132-af38-22707072aa51
DTXSID1023079,d7cb840e-bdae-4ae2-b19d-24ad7a79fcf0
DTXSID1023100,3934e03c-38df-407f-b14a-51398e924aa1
DTXSID1023100,4ad9ef2e-e94f-41b2-8f74-544302483212
DTXSID1023100,03a89879-36a9-4d74-80de-59f550f0fc2b
DTXSID1023100,158f522c-c95e-4d57-99c6-d80fdfa149a3
DTXSID1023100,9cb017c1-8741-4e91-acfe-bb4bd29e8693
DTXSID1023106,ea4e5a2c-1fef-4dd6-ad8f-302ed30cf4ed
DTXSID1023231,5e26b29d-8615-4d73-a993-03f1bde82282
DTXSID1023235,a375545d-cc14-477b-a816-e6c789750e81
DTXSID1023235,ef7e85ec-a417-456f-a9ee-7f3d0ff030b8
DTXSID1023289,46009b52-6bb6-49cd-9b2d-8cd061c96b44
DTXSID1023314,a9771794-bc44-4121-8e50-ae44e08b0d97
DTXSID1023360,0a22b2ce-234e-45fe-bcee-7eb021653fa6
DTXSID1023362,ffdedc97-a687-4e4a-8275-663e85ae7d15
DTXSID1023368,edb0598f-451e-41c7-bcf3-47aa156f6907
DTXSID1023368,3baa17f9-2c62-4ac3-ad70-27cfa358cb1d
DTXSID1023441,ffb384a3-234c-4f18-9064-5d72020da7e7
DTXSID1023524,465bb8d7-f519-4484-9a67-b2f9c4fa5577
DTXSID1023576,36dfdf93-c8d9-49fb-b4c0-6eabd57c725d
DTXSID1023607,1cf9dc02-e46d-4b78-9058-4a2e2d3e176c
DTXSID1023607,b9237f7e-8a12-4f0e-8034-17e38f7575fb
DTXSID1023607,a908a3aa-20ad-406e-8772-39f22d4750cc
DTXSID1023607,763f5917-7e4a-470a-b6e2-38e5a609567c
DTXSID1023609,6546a0ea-2119-4b37-abf8-efdb6266287a
DTXSID1023651,e4add59e-0508-47d1-b6ee-2ddbc4c2d4c1
DTXSID1023653,77698480-a0fd-491b-a3a8-38090cf04051
DTXSID1023653,4d18c103-a100-4d14-ba92-cd28c4c536fb
DTXSID1023655,ccde7b53-f511-4f71-b4d9-380be321095e
DTXSID1023730,5a368197-9956-4974-ba8d-30e5cd2f0db0
DTXSID1023730,8ccabb33-e6c1-499a-ad19-dd62035439f5
DTXSID1023730,e1c7087e-5a46-4d02-b117-3924b70918e8
DTXSID1023734,e9afa682-77c9-4139-a1b9-f50e216d9a63
DTXSID1023819,48e178c2-b286-4b86-b576-227f17d368bd
DTXSID1023869,e4889d7c-a6e7-4931-81b0-043dc0af956a
DTXSID1023869,0b5846c8-79e3-4aa0-a223-8f5548e422fd
DTXSID1023869,bda2d21f-7fe8-4e46-851c-d1e8e8294364
DTXSID1023869,1aff2f25-96be-4d62-952d-a285543e882c
DTXSID1023869,744f957f-f7d9-4de9-8d19-ce5e2edd4d37
DTXSID1023990,3f544f83-911d-49fc-9216-2634754151b0
DTXSID1023996,ccc6de1f-b0ee-461b-8935-d6cf3486312b
DTXSID1023996,ad19aca3-0351-49a9-868b-a1d3f1c37d63
DTXSID1024049,06f7302d-62bd-49ae-a072-6dd9e0738191
DTXSID1024124,1d17696b-7436-4a93-a863-0c98d46db698
DTXSID1024124,62308f53-419a-461e-b358-3058ff222a68
DTXSID10241720,380a4a2c-a403-4a4c-bd38-4383378ff0c0
DTXSID1024255,f463c38f-4db9-4cef-b586-fe0d7973a14c
DTXSID1024255,a6838380-ef5d-4e2b-bf93-c895fc14b7ea
DTXSID1024255,28ef1f7c-347c-4539-95ea-9628ee845e1d
DTXSID1024338,6cd44010-9623-424c-b411-1f6b6b22b9b4
DTXSID1024413,b325442c-8eeb-4fd8-a783-b0c3dcae667e
DTXSID1024465,52a6c2cd-bce3-44b2-9555-b6d579546a17
DTXSID1024465,16e77920-5120-4f9c-b94b-a37c928b66d5
DTXSID1024465,17d6f52e-72c7-4a99-a1c7-dfdec59690b6
DTXSID1024465,e8ef99e9-7afc-40cd-b8bc-6621f2d7fe55
DTXSID1024465,3c71efbd-f0b8-4177-8c51-943d54e964d4
DTXSID1024467,7eaf1679-52b0-4994-8b1d-d9fda02ebb76
DTXSID1024467,fd8890c4-1e59-42d9-b540-bbdd3421a505
DTXSID1024621,b60bfaff-9fea-430f-8483-bea650dd55ec
DTXSID1024835,d22a3a62-1109-4978-93a0-81a6a7647989
DTXSID1024916,70e2ee61-e29b-44d7-abdc-9c10636241c3
DTXSID1025300,1450e2ed-3da1-44bc-b565-e82a79a975ca
DTXSID1025437,4eb98768-84a5-41c3-9095-e4973d798f0b
DTXSID1025485,f65a1a2a-4f76-4aac-9ec2-2e0cd4cd82fa
DTXSID1025485,5b0eec4b-a2a1-4a45-9c52-d51ec8fe0b2d
DTXSID1025560,59b5b7a3-86dd-4d81-a278-99ace15605ee
DTXSID1025560,9619a3e8-dad7-4570-9c21-8083799f0f96
DTXSID1025726,942371e1-ed79-4d00-ba38-2a53b4273b04
DTXSID1025805,63ba4dc3-ca90-4b30-914e-b0dab17b08ae
DTXSID1025805,a2627f4d-1b32-4b5c-91bd-3fdfc4cd7d57
DTXSID1025809,4fd43443-e84b-40ec-9235-fb420e11f795
DTXSID1025809,0870e15c-2fcd-41b5-924b-ace4307bf326
DTXSID1025809,39147d0e-bca1-47cd-98a9-8ba60a2581e9
DTXSID1025857,587e681c-4b6d-4ec3-aa15-2c5011fd6606
DTXSID1025857,45c190a8-a52b-40ce-a27b-585f1f2de275
DTXSID1026081,2d5c6415-fedc-48f9-b78b-094cb5178761
DTXSID1026081,72789d75-97f0-4fcf-9c35-1dc942260a44
DTXSID1026164,3390ac10-6278-495a-b438-9b472a83c504
DTXSID1026164,92a97177-785e-4ebc-8003-8e5a4c8349bc
DTXSID1026665,ba231ecf-a7a9-4066-99cf-6fee124131ef
DTXSID1026906,3048d3c9-0ff3-4b4c-82f2-da9e657475fd
DTXSID1027134,0d0d82f9-1b13-4405-b484-db42e58000cf
DTXSID10273960,9c8e4c45-5a22-46aa-b612-461fbc6d374a
DTXSID10274235,eb1d1061-9717-4a6e-a8b4-d5b9693d993c
DTXSID1027502,6fed84eb-fedb-452f-9cce-93d1e5c82361
DTXSID1027502,7ff5101d-3f1c-431b-86ff-76d11fe32b56
DTXSID1027502,ed4879e7-efd1-44ee-b287-c4407881307d
DTXSID1027502,6e771359-677a-4eb7-84bf-c434481ce3f9
DTXSID1027633,cff4c56b-f9ea-4c64-8c41-7e7cd741d609
DTXSID10282734,540f3137-d09a-43b5-ba92-3a649cf31dca
DTXSID1029889,afb9f3a8-e9e7-41ba-916b-51ee6faefeda
DTXSID1031626,59de5319-3f9b-4cfc-b42c-59053bcab3ea
DTXSID1032278,07991818-0e7b-4cac-8f1d-04cc8eb0f052
DTXSID1032355,ad480257-9c16-47c5-af2b-8e1bfe5f2e3b
DTXSID1032355,43db0235-1184-48fb-bd33-5a642d79f3f6
DTXSID1032355,604c83ca-53b9-4632-b967-522170c43406
DTXSID1032359,c46cecaa-fdb6-4e50-a4e7-f883f9576ac4
DTXSID1032359,977d2260-20bd-4e66-868d-c95e39a71648
DTXSID1032359,3fb3c889-901a-4939-ae78-47fce2437177
DTXSID1032488,2751d213-0027-4097-b10f-835c81fa55ad
DTXSID1032569,7bb50502-9698-4dcf-bb37-62f79e74bde9
DTXSID1032569,7aed04c4-643d-47ba-98c2-a569109d5b97
DTXSID1032569,39989ec0-531d-42b6-a80c-5c542630b965
DTXSID1032569,3c3163e1-8d40-4542-8c0f-53727a03ee5c
DTXSID1032569,77b9611e-0ddf-4846-91fd-bb38b6e2d1e4
DTXSID1032640,b4642bad-8959-4298-ac48-1f988ce67bdc
DTXSID1032642,e90a2364-3a03-473e-bb9b-df46f5930c38
DTXSID1032646,8a8f4951-db5f-40ee-9837-96ce643b9776
DTXSID1032690,ec164215-dc64-48f7-a00d-95ff033f5e5c
DTXSID1032690,5115d8a2-17ac-4b66-b6fe-ebec5df0ff7b
DTXSID10329850,6766ec38-efda-4524-9ea3-247219cf40ca
DTXSID10331458,75fc1b10-b8d1-4539-8562-8912bdf2b5a1
DTXSID1033664,e253ed08-450f-4f87-b8f7-d4e3ec71d172
DTXSID10337399,148a23d2-ad09-4b96-980b-9ba8a0013df0
DTXSID1034187,5f612d94-0737-4a76-8f8a-f92d5d73b293
DTXSID1034187,97ac762e-842f-4dad-95bb-62a1cf77fa97
DTXSID1034212,569a6d1f-3331-418c-9405-5fa2d660600a
DTXSID1034212,916263b7-2f1d-4b70-ba5a-29ff752d67f6
DTXSID1034634,db265d6c-d0fa-4c1f-8489-8b04af8d0979
DTXSID1034634,d70da545-8391-47a6-a977-4b71de6d2d7e
DTXSID1034769,c8e8868f-e515-4377-ad66-1445bb61ef9d
DTXSID10350982,42f378f2-7612-47e8-924d-bea9ab616040
DTXSID10363092,925f47cb-3968-46c7-bc79-ed7c664aaa39
DTXSID10363259,9fe7a515-d021-45a7-968c-d0f120a4c25b
DTXSID1037197,b6f6fec4-0001-4698-834e-3dc12da7ca31
DTXSID1037197,f246f186-355f-48d7-8d58-c31f69755086
DTXSID1037272,80428d4c-8da8-48b1-bfb6-95548dcde1b3
DTXSID1037303,46b339a7-d7ea-4cc0-955f-35654a1f73ba
DTXSID1037303,8d739eef-f181-4962-a222-cf78f66221f8
DTXSID1037484,3c6a7d4a-384f-4130-a288-137e2889d205
DTXSID1037484,513527a3-18ef-418f-9c42-50886b28d7d6
DTXSID1037486,e15b02b9-3533-4bc5-9abd-752ea30047d0
DTXSID1037486,cfb99a06-b664-4e79-873b-8bf6cc5fbfe7
DTXSID1037563,c30b2808-b65f-438e-b2f5-cd3ff0896825
DTXSID1037563,b41827e1-a97d-4ee1-8dd1-5ed3e8c77b7b
DTXSID1037563,eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9
DTXSID1037563,795d36bb-24ff-4360-8fcf-929f2f33c837
DTXSID1037567,858f0cef-7b0b-48ed-a596-1b741925b544
DTXSID1037567,0584d26c-f724-4a0c-8947-bf82b8ed3aa4
DTXSID1037696,12e0c8b2-bad6-40fb-9948-8dec4f65d4d9
DTXSID1037806,af13126b-820b-492f-9af1-c0f74db8f18c
DTXSID1037806,2f7a304f-f344-4911-974f-7a54788c161e
DTXSID1038298,082aba19-4bc7-4aee-ae11-af49775c20e9
DTXSID1038321,212d4af7-ce09-4955-8d4d-d9f5d7dd38ce
DTXSID1038321,da68222d-e6ca-43ad-af75-ecd4986280ed
DTXSID1038743,7a98a30a-aa04-4f31-a8cd-e8ebf4bf0983
DTXSID1038743,3bd4258c-9a3b-47be-b26b-f956f871af48
DTXSID1038743,771a0a12-2a6c-46cb-aa63-0fd171cf539d
DTXSID1038743,1b2836ea-46e9-4b75-880c-762aec319b23
DTXSID10394689,aa66b464-8420-48d9-b261-d0d2a1c2d9bf
DTXSID10396406,606d396e-1886-4eb5-9991-21865dbfc02b
DTXSID1040164,0a02da60-749d-4601-9f98-377981bd5336
DTXSID1040245,d872298c-7b72-490b-b8f8-f071d360da69
DTXSID1040245,bd30291a-55fe-408e-943e-2e04bdd7d19b
DTXSID1040295,8702c5b3-582a-4726-8283-53fde38aaa38
DTXSID1040295,43ce0b81-fee2-456b-8ee1-ce2b4b385492
DTXSID1040372,910d06b6-89fd-4af9-986d-4572d3590f67
DTXSID1040372,9a04159e-017a-466a-8d08-fd1343b54520
DTXSID1040451,79fffcda-ee65-4a5b-a841-1ab0ba8c70b4
DTXSID1040451,da09fb60-2d27-4d76-86e0-c466b68c76f8
DTXSID1040586,9dd68ce9-d264-4c64-884f-a1a7c0d32d89
DTXSID1040619,352d6f27-b987-43be-9462-a18d1b6d6ce9
DTXSID1040661,08df6b19-7c3a-4037-a0d5-c16e961139cf
DTXSID1040661,d61a43f2-8ecb-4971-98c8-ece658ea0417
DTXSID1040742,61f05f79-d56d-4186-ba13-ca529bba3d9b
DTXSID1041003,8c1745a7-9a6a-4f92-8ca7-4147f6be1f72
DTXSID1041425,760eff62-298a-4d8a-befc-91f057f599d1
DTXSID1041427,02cbc304-90d0-4d0f-8fe2-45b6cc4e0460
DTXSID10415186,4d236555-bc50-44ac-baa1-72acac33f644
DTXSID10415287,9701c3d3-7f79-4c6b-a8b6-65ac6a48e5b4
DTXSID1041847,cec5aed2-8b9d-4bd6-988c-f5ba5f695b4e
DTXSID1041978,9907e4c0-1a25-4c4e-bb21-fb005c151b78
DTXSID1042077,14b3f264-1598-434a-86c5-2c1b8923cba1
DTXSID1042077,6ec51b3a-dc9e-4b0f-a427-6715e43c94aa
DTXSID1042077,20f12d46-e775-427e-aec0-12f0d3100ac5
DTXSID1042158,be0a39e6-8b64-4701-85cf-3c9379ff4246
DTXSID1042364,329b6386-00bc-498b-aa26-4afbbd3ee93c
DTXSID1042364,ebca0966-3eef-44eb-8f98-d8a5bd90a53d
DTXSID10424213,058c4c3d-47be-46e8-95bc-077c94ebdc26
DTXSID1042445,920be1c5-e1e5-4327-aab0-208a441c5727
DTXSID1042574,c4907581-66ab-447a-b5fe-000cc40732b4
DTXSID1042574,39745c90-aaf5-4c09-8de6-8b59c4841813
DTXSID1042574,415fd4f3-7f13-4c0d-b9e6-5a53dd59195f
DTXSID10432358,00f24603-8295-4fe0-92c5-53b5d2f74429
DTXSID1043835,8d2ad974-4a86-4655-8a9d-499ca2698c2d
DTXSID1043835,9abf3e69-e5bc-47ed-afa6-80100ddd49b7
DTXSID1043835,0909d045-4cde-4dae-b6a0-17da86a284e8
DTXSID1043881,d34f0013-ecba-487c-970a-d5333cc312ae
DTXSID1043881,52801130-616e-48e5-89ba-d80d4ac0555b
